"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3408489";"";"0";"2841.51";"None";"None";"[Lys1Lys2]";"CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)O";"MIC";"'='";"4000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3411426";"Antimicrobial activity against Escherichia coli ATCC 25922 incubated for 18 hrs at 37 degC by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3407397";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None";""
"CHEMBL4476233";"";"0";"976.14";"2";"4.34";"38q";"CO[C@]1(C)C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(OC)C[C@@H](C)[C@H](O)[C@H](C)CN(C)C[C@@H](COCc3cn(-c4ccc(OC(F)(F)F)cc4)nn3)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O";"MIC";"'='";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL4336176";"Antibacterial activity against penicillin-susceptible Escherichia coli ATCC 25922 incubated for 24 hrs by broth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4334458";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL4159310";"";"0";"358.40";"0";"2.65";"4c";"CCCCCN(CCCCC)C(=O)[C@@H](N)CCCCN.Cl.Cl";"MIC";"'='";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL4136039";"Antibacterial activity against Escherichia coli ATCC 25922 after 16 to 20 hrs by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli ATCC 25922";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4130549";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL3272715";"";"0";"286.33";"0";"3.08";"76";"Nc1nc(N)c2cc(Sc3ccc(F)cc3)ccc2n1";"MIC";"'<'";"0.25";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3284090";"Antibacterial activity against Escherichia coli Vogel by gradient plate test";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3272271";"1";"Scientific Literature";"J. Med. Chem.";"1978";"None";""
"CHEMBL1946208";"";"0";"259.26";"0";"2.29";"4d";"Cc1cc(C)n(CC(=O)c2ccc([N+](=O)[O-])cc2)n1";"MIC";"'='";"256.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3271095";"Antibacterial activity against Escherichia coli assessed as growth inhibition after 24 hrs by two fold serial dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3259522";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL5";"NALIDIXIC ACID";"4";"232.24";"0";"1.42";"NAL";"CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21";"MIC";"'='";"1.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1662390";"Antimicrobial activity against Escherichia coli TOP10 harboring pHS12 carrying TTG to TTA substituted qnrC gene by CLSI agar dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1649187";"1";"Scientific Literature";"Antimicrob. Agents Chemother.";"2009";"None";""
"CHEMBL1631799";"";"0";"466.54";"0";"3.83";"5s";"CC(=O)Nc1ccc(C(=O)/C=C/c2ccc(/C=C3/SC(=S)N(CC(=O)O)C3=O)cc2)cc1";"MIC";"'>'";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1638441";"Antibacterial activity against Escherichia coli 1356 after 20 hrs by twofold serial dilution technique";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1629475";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"None";""
"CHEMBL1642433";"";"0";"442.27";"1";"5.57";"6b";"O=c1oc2c(Br)cccc2cc1-c1nc2ccccc2c2nc3ccccc3n12";"MIC";"'='";"45.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1648103";"Antibacterial activity against Escherichia coli by liquid dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1641588";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL260091";"";"0";"437.50";"0";"0.90";"CHIR-090";"C[C@@H](O)[C@H](NC(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)cc1)C(=O)NO";"MIC";"'='";"1.3";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1647311";"Antibacterial activity against Escherichia coli W3110PA replaced with Pseudomonas aeruginosa lpxC gene by NCCLS assay";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1641489";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"None";""
"CHEMBL1642626";"";"0";"521.17";"2";"6.33";"6d";"O=c1oc2c(Br)cc(Br)cc2cc1-c1nc2ccccc2c2nc3ccccc3n12";"MIC";"'='";"15.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1648103";"Antibacterial activity against Escherichia coli by liquid dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1641588";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1230182";"";"0";"362.39";"0";"1.07";"LPC-009";"C[C@@H](O)[C@H](NC(=O)c1ccc(C#CC#Cc2ccccc2)cc1)C(=O)NO";"MIC";"'='";"0.7";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1647311";"Antibacterial activity against Escherichia coli W3110PA replaced with Pseudomonas aeruginosa lpxC gene by NCCLS assay";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1641489";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"None";""
"CHEMBL1643370";"";"0";"377.40";"0";"0.66";"LPC-012";"C[C@@H](O)[C@H](NC(=O)c1ccc(C#CC#Cc2cccc(N)c2)cc1)C(=O)NO";"MIC";"'='";"6.3";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1647310";"Antibacterial activity against Escherichia coli W3110RL replaced with Rhizobium leguminosarum lpxC gene by NCCLS assay";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1641489";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"None";""
"CHEMBL398074";"";"0";"895.04";"2";"1.38";"CAB1";"NCCNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCCN)cc(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCCN)c1";"MIC";"'>'";"125000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL886589";"Antibacterial activity against Escherichia coli";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1139150";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL2374311";"";"0";"333.95";"0";"1.43";"5";"CC(=O)[O-].CN1CN(C)C(Cl)=C1Cl.[Ag+]";"MIC";"'>'";"10.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL951188";"Antibacterial activity against silver-resistant Escherichia coli J53 with resistant gene coding pMG101 plasmid grown in Mueller-Hinton media";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1141630";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL4227277";"";"0";"375.81";"1";"5.10";"25c";"O=C1Oc2ccc(Cl)cc2N/C1=C\C(=O)c1ccc(-c2ccccc2)cc1";"MIC";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4219752";"Antibacterial activity against Escherichia coli MTCC 443 incubated for 24 hrs by serial dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4219034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL8";"CIPROFLOXACIN";"4";"331.35";"0";"1.58";"Ciprofloxacin";"O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O";"MIC";"'='";"0.06";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1247526";"Antibacterial activity against ciprofloxacin susceptible Escherichia coli by broth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1240400";"1";"Scientific Literature";"Antimicrob. Agents Chemother.";"2010";"None";""
"CHEMBL376140";"TIGECYCLINE";"4";"585.66";"3";"0.51";"tigecycline";"CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O";"MIC";"'='";"0.12";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1247526";"Antibacterial activity against ciprofloxacin susceptible Escherichia coli by broth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1240400";"1";"Scientific Literature";"Antimicrob. Agents Chemother.";"2010";"None";""
"CHEMBL393630";"";"0";"394.27";"0";"4.40";"19";"Brc1ccc(NCc2ccc3cc2OCC#C/C=C\C#CCO3)cc1";"MIC";"'='";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL886217";"Antibacterial activity against Escherichia coli ATCC 25668";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1139938";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL4521692";"";"0";"514.35";"1";"5.75";"4r";"COc1ccc2[nH]c3c(-c4ccccn4)[n+](Cc4ccc(C(F)(F)F)cc4)ccc3c2c1.[Br-]";"MIC";"'>'";"200000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4326545";"Antibacterial activity against Escherichia coli CGMCC 1.1636 after 12 to 14 hrs by double dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4325839";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL4538129";"";"0";"460.38";"1";"5.04";"4q";"COc1ccc2[nH]c3c(-c4ccccn4)[n+](Cc4ccc(C)cc4)ccc3c2c1.[Br-]";"MIC";"'>'";"200000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4326545";"Antibacterial activity against Escherichia coli CGMCC 1.1636 after 12 to 14 hrs by double dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4325839";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL3314529";"";"0";"419.29";"0";"2.15";"27";"Cc1[nH]c(C(=O)N[C@@H]2CCN(c3ncc(C(=O)O)s3)C[C@@H]2O)c(Cl)c1Cl";"MIC";"'>'";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3366710";"Antimicrobial activity against wild-type Escherichia coli Eco523 by broth microdilution/CLSI method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3352173";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3314530";"";"0";"447.34";"0";"3.20";"28";"CCO[C@H]1CN(c2ncc(C(=O)O)s2)CC[C@H]1NC(=O)c1[nH]c(C)c(Cl)c1Cl";"MIC";"'>'";"8.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3366710";"Antimicrobial activity against wild-type Escherichia coli Eco523 by broth microdilution/CLSI method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3352173";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL4277483";"";"0";"483.32";"1";"5.01";"5c";"OC(Cn1cncn1)(Cn1c2ccccc2c2cc(Br)ccc21)c1ccc(F)cc1F";"MIC";"'='";"32.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL4272174";"Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by micro broth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli ATCC 25922";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4270534";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL4448828";"";"0";"439.44";"0";"2.74";"55b";"COc1ccc(C2=NN=C3C(F)CC4=C(C(C5CC5)C=C(C(=O)O)C4=O)N3C2)cc1OC";"MIC";"'='";"0.5";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL4324118";"Antimicrobial activity multi drug-resistant against Escherichia coli";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4321839";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";""
"CHEMBL4538532";"";"0";"571.39";"1";"6.14";"4f";"COC(=O)c1ccc(-c2c3[nH]c4ccc(OC)cc4c3cc[n+]2Cc2ccc(C(F)(F)F)cc2)cc1.[Br-]";"MIC";"'='";"200000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4326545";"Antibacterial activity against Escherichia coli CGMCC 1.1636 after 12 to 14 hrs by double dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4325839";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL4593661";"";"0";"447.51";"0";"0.34";"27";"C[C@]1(CO)C[C@@H]1C#CC#Cc1cc2n(c1)C(=O)N(CC[C@](C)(C(=O)NO)S(C)(=O)=O)C2";"MIC";"'='";"0.25";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL4325024";"Antibacterial activity against Escherichia coli ATCC 25922 assessed as reduction in bacterial growth by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4321867";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4081542";"";"0";"385.47";"0";"4.73";"5n";"CCCc1ccc(C2CC(c3ccc(O)cc3)=NN2C(=O)c2cccnc2)cc1";"MIC";"'='";"12.5";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3994344";"Antibacterial activity against Escherichia coli MTCC 51 after 24 hrs by broth microdilution method";"F";"BAO_0000019";"assay format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3992561";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
"CHEMBL4570914";"";"0";"490.60";"0";"2.03";"19b";"CC(C)(O)c1ccc(C#Cc2cc3c(s2)C(=O)N(CC[C@](C)(C(=O)NO)S(C)(=O)=O)C3)cc1";"MIC";"'='";"0.12";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL4324955";"Antibacterial activity against wild-type Escherichia coli ATCC 25922 by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4321865";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL455639";"";"0";"438.51";"1";"5.08";"4g";"COc1ccc(/C=C/c2nc3ccccc3c(=O)n2-c2nnc(-c3ccccc3)s2)cc1";"MIC";"'='";"11.08";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3054328";"Antibacterial activity against Escherichia coli MTCC 40 after 24 hr by cup-plate method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3046258";"1";"Scientific Literature";"Med Chem Res";"2008";"None";""
"CHEMBL3359534";"";"0";"521.40";"2";"5.35";"13";"CCc1oc(=O)c(Cc2c(O)c3c(c(C(=O)[C@@H](C)CC)c2O)OC(C)(C)C(Br)=C3)c(O)c1C";"MIC";"'>'";"128000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3380831";"Antimicrobial activity against Escherichia coli ATCC 35218 after 24 hrs by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3351231";"1";"Scientific Literature";"J. Nat. Prod.";"2015";"None";""
"CHEMBL3771115";"";"0";"478.55";"0";"2.38";"8";"CC1(C)O[C@H]2[C@@H](C(=O)NO)O[C@@H](c3ccc(C#Cc4ccc(CN5CCOCC5)cc4)cc3)[C@H]2O1";"MIC";"'='";"128000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4393343";"Antibacterial activity against Escherichia coli D22 measured after 20 hrs by microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4392848";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";""
"CHEMBL4247811";"";"0";"457.02";"1";"5.55";"14";"O=C1N/C(=N\c2nnc(C34CC5CC(CC(C5)C3)C4)s2)S/C1=C/c1ccc(Cl)cc1";"MIC";"'='";"274.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4235973";"Antibacterial activity against Escherichia coli ATCC 35210 after 24 hrs by INT dye based microdilution assay";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4229530";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL516309";"";"0";"440.33";"0";"4.45";"5i";"Cc1cccc(NC(=O)CSc2nnc(-c3cc(F)c(Cl)cc3Cl)n2N)c1C";"MIC";"'='";"12.5";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL966565";"Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by broth dilution technique";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1149770";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None";""
"CHEMBL103309";"";"0";"294.29";"0";"0.62";"27b";"CCn1cc(C(=O)O)c(=O)c2cc(F)c(NCCN)nc21";"MIC";"'='";"6.25";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL675392";"Antibacterial activity against Escherichia coli NIHJ JC-2";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1122582";"1";"Scientific Literature";"J. Med. Chem.";"1984";"None";""
"CHEMBL465721";"";"0";"427.70";"1";"6.12";"10d";"O=[N+]([O-])c1ccc(-c2csc(N/N=C/c3cc(Cl)cc(Cl)c3Cl)n2)cc1";"MIC";"'='";"25.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL970180";"Antibacterial activity against Escherichia coli ATTC 25922 after 16 to 18 hrs by serial plate dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1149778";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None";""
"CHEMBL184618";"FRAMYCETIN";"3";"614.65";"3";"-8.90";"1";"NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O";"MIC";"'='";"2.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL4268995";"Antibacterial activity against Escherichia coli ATCC 25922 by microdilution assay";"F";"BAO_0000218";"organism-based format";"Escherichia coli ATCC 25922";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4265973";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL393504";"";"0";"375.45";"0";"1.14";"2s";"Cc1c(F)c(N2CC[C@@H]([C@H](C)N)C2)c(C)c2c1c(=O)n(N)c(=O)n2C1CC1";"MIC";"'='";"0.03";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL885971";"Antibacterial activity against membrane efflux-pump deficient Escherichia coli Tol C EC2549";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1139087";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL394996";"";"0";"821.92";"2";"3.64";"5b";"C=CCNC(=O)O[C@@H]1[C@H](C)[C@@H](OC)/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C(N2CCOCC2)=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@H]1C)C4=O";"MIC";"'='";"0.24";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL902413";"Antimicrobial activity against Arr-2 negative Escherichia coli CGSC 5163 lpxC101 mutant bearing pCTV104P";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1138397";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL507180";"GEOMYCIN C";"0";"660.58";"2";"4.05";"8";"COC(=O)C1=CC(=O)C=C(OC)[C@]12Oc1cc(C)cc(OC(=O)c3c(O)cc(C)cc3Oc3c(OC)cc(O)cc3C(=O)OC)c1C2=O";"MIC";"'='";"30300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL995252";"Antimicrobial activity against Escherichia coli CGMCC 1.2340";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1156653";"1";"Scientific Literature";"J. Nat. Prod.";"2008";"None";""
"CHEMBL244030";"";"0";"370.66";"1";"5.66";"11b";"CCOC(=O)/C(=C/Nc1cc(Cl)cc(Cl)c1)c1ccc(Cl)cc1";"MIC";"'>'";"50.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL978967";"Antibacterial activity against Escherichia coli ATCC 35218 after 24 hrs by MTT assay";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1156708";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None";""
